tiempo,frame_number,periodo_oscilador,periodo_fuerza,X_avg,P_avg,delta_X,delta_P,producto_incerteza,alpha_real,alpha_imag,alpha_magnitud,alpha_fase,fuerza_externa,F0_amplitud,nu_frecuencia,omega_oscilador,energia_cinetica,energia_potencial,energia_total,trabajo_instantaneo,potencia,pureza,entropia,Sigma_XX,Sigma_XP,Sigma_PP,det_Sigma,traza_Sigma,lambda_1,lambda_2,theta_ellipse,excentricidad,area_elipse,force_activa,metodo,n_basis
6.848000000000005,428,1,0,1.2097850050420782,1.9293158796716843,0.7071067811865376,0.7071067811865563,0.4999999999999992,0.855447180843055,1.364232341566737,1.6102545640329646,1.010721428343084,0.06489742519427431,0.8,0.7,1.0,2.1111298817766686,0.9817898792123236,3.092919760988992,0.07851193186587305,0.12520763297711868,0.9999999998000015,0.0,0.499999999999986,0.0,0.5000000000000124,0.24999999999999922,0.9999999999999984,0.5000000000000124,0.499999999999986,0.0,2.0002642983568264e-05,1.5707963267948941,1,split_operator,30
6.864000000000005,429,1,0,1.17875411207114,1.9494629922945106,0.7071067811865382,0.7071067811865563,0.49999999999999967,0.8335050259970307,1.3784785015236665,1.6108797619702233,1.0269604721870487,0.07382363777137882,0.8,0.7,1.0,2.15020297916294,0.9447306283623043,3.094933607525244,0.08701991659106312,0.14391644979185822,0.9999999998000006,0.0,0.4999999999999869,8.881784197001252e-16,0.5000000000000124,0.24999999999999967,0.9999999999999993,0.5000000000000124,0.4999999999999869,0.0,2.000255417726481e-05,1.5707963267948954,1,split_operator,30
6.880000000000005,430,1,0,1.1474037083783668,1.969253867868924,0.7071067811865385,0.7071067811865576,0.5000000000000007,0.8113369429529349,1.3924727638479535,1.6115979750106948,1.0432250725516043,0.08274059000816261,0.8,0.7,1.0,2.1889803980583658,0.9082676350002077,3.097248033058573,0.09493685980877982,0.16293722690333107,0.9999999997999987,2.3944207350489663e-14,0.4999999999999871,1.3322676295501878e-15,0.5000000000000142,0.25000000000000067,1.0000000000000013,0.5000000000000143,0.499999999999987,0.0,2.0002731789477444e-05,1.5707963267948986,1,split_operator,30
6.896000000000005,431,1,0,1.1157395355951558,1.9886832918781574,0.7071067811865379,0.7071067811865553,0.4999999999999987,0.7889469916572639,1.406211441319431,1.6124106094114858,1.0595133258090268,0.09164716337383028,0.8,0.7,1.0,2.227430617697678,0.8724373556450402,3.099867973342718,0.10225436350133077,0.18225718254956408,0.9999999998000024,0.0,0.49999999999998646,-4.440892098500626e-16,0.5000000000000111,0.24999999999999878,0.9999999999999976,0.5000000000000111,0.49999999999998646,0.0,2.0002465370567077e-05,1.5707963267948928,1,split_operator,30
6.912000000000005,432,1,0,1.083767418189869,2.0077461244391475,0.7071067811865379,0.7071067811865557,0.49999999999999895,0.7663392906310933,1.4196908994919308,1.6133189884412737,1.0758232993941625,0.10054224063949833,0.8,0.7,1.0,2.265522250100214,0.8372759083649606,3.1027981584651747,0.10896440455689364,0.20186329398638092,0.999999999800002,0.0,0.49999999999998646,-8.881784197001252e-16,0.5000000000000115,0.249999999999999,0.999999999999998,0.5000000000000115,0.49999999999998646,0.0,2.000250977396523e-05,1.5707963267948934,1,split_operator,30
6.928000000000005,433,1,0,1.0514932622629791,2.026437301639155,0.7071067811865378,0.707106781186555,0.49999999999999845,0.7435180161181173,1.4329075576384156,1.6143243506276892,1.092153034307095,0.10942470601833694,0.8,0.7,1.0,2.303224068737295,0.8028190402922142,3.1060431090295095,0.11505934110338856,0.22174230599645653,0.9999999998000031,0.0,0.49999999999998623,-2.220446049250313e-15,0.5000000000000107,0.24999999999999845,0.9999999999999969,0.5000000000000109,0.499999999999986,0.0,2.0002487572278473e-05,1.5707963267948917,1,split_operator,30
6.944000000000005,434,1,0,1.018923054320957,2.044751836855161,0.7071067811865381,0.7071067811865557,0.4999999999999991,0.7204874012176576,1.4458578896839334,1.6154278481178448,1.108500547696777,0.11829344530553765,0.8,0.7,1.0,2.340505037161283,0.7691020953133674,3.1096071324746504,0.1205319185968675,0.24188073957642361,0.9999999998000018,0.0,0.4999999999999867,-1.3322676295501878e-15,0.5000000000000115,0.2499999999999991,0.9999999999999982,0.5000000000000117,0.49999999999998657,0.0,2.000250977396523e-05,1.5707963267948937,1,split_operator,30
6.960000000000005,435,1,0,0.9860628600292003,2.062684822055732,0.7071067811865384,0.7071067811865569,0.5000000000000001,0.6972517350028489,1.458538425126175,1.6166305451568166,1.124863835518348,0.12714734601807207,0.8,0.7,1.0,2.37733433756955,0.7361599819644766,3.1134943195340266,0.1253752756597025,0.26226490079614556,0.9999999997999998,4.0786041843518085e-15,0.499999999999987,-8.881784197001252e-16,0.5000000000000133,0.25000000000000017,1.0000000000000004,0.5000000000000134,0.4999999999999869,0.0,2.0002654084328474e-05,1.570796326794897,1,split_operator,30
6.976000000000005,436,1,0,0.9529188229442667,2.0802314290849986,0.7071067811865381,0.7071067811865569,0.5,0.673815361624194,1.4709457499433851,1.6179334166884776,1.1412408752564205,0.13598529753424526,0.8,0.7,1.0,2.4136813992765145,0.7040271415607366,3.117708540837251,0.1295829496640589,0.2828808898242118,0.9999999998,0.0,0.4999999999999867,-2.220446049250313e-15,0.5000000000000133,0.25,1.0,0.5000000000000135,0.49999999999998646,0.0,2.000270958803711e-05,1.5707963267948966,1,split_operator,30
6.992000000000005,437,1,0,0.9194971632257101,2.097386910928412,0.7071067811865384,0.7071067811865557,0.4999999999999993,0.6501826793986932,1.4830765074893852,1.619337347082743,1.1576296287062386,0.14480619123300864,0.8,0.7,1.0,2.449515927066919,0.6727375165900575,3.1222534436569767,0.13314888205627112,0.30371461011350886,0.9999999998000015,0.0,0.499999999999987,-3.1086244689504383e-15,0.5000000000000115,0.24999999999999928,0.9999999999999986,0.5000000000000119,0.4999999999999867,0.0,2.0002520874799367e-05,1.5707963267948943,1,split_operator,30
7.008000000000005,438,1,0,0.8858041763278153,2.1141466029599645,0.7071067811865385,0.707106781186555,0.4999999999999989,0.6263581398847624,1.4949273993754943,1.620843128992895,1.174028044804264,0.15360892063302173,0.8,0.7,1.0,2.4848079294035843,0.6423245193998932,3.1271324488034775,0.13606742341793857,0.32475177774064967,0.9999999998000022,0.0,0.4999999999999871,-2.886579864025407e-15,0.5000000000000107,0.2499999999999989,0.9999999999999978,0.500000000000011,0.4999999999999868,0.0,2.0002420967070355e-05,1.570796326794893,1,split_operator,30
7.024000000000005,439,1,0,0.8518462316715277,2.130505924170547,0.7071067811865385,0.7071067811865569,0.5000000000000002,0.602346246943144,1.506495186339106,1.6224514623462203,1.1904340624994587,0.16239238153145263,0.8,0.7,1.0,2.519527746462905,0.6128210012064846,3.1323487476693894,0.13833333825973293,0.34597793089292356,0.9999999997999995,8.225343381766315e-15,0.49999999999998723,-3.1086244689504383e-15,0.5000000000000133,0.2500000000000003,1.0000000000000004,0.5000000000000137,0.4999999999999869,0.0,2.000267628583041e-05,1.5707963267948972,1,split_operator,30
7.040000000000005,440,1,0,0.8176297712968777,2.1464603783771135,0.7071067811865385,0.7071067811865569,0.5000000000000002,0.5781515557840282,1.5177766890986994,1.6241629534707724,1.2068456136562806,0.17115547214248228,0.8,0.7,1.0,2.5536460779714174,0.5842592214554859,3.137905299426903,0.1399418095440669,0.36737843949626603,0.9999999997999995,8.225343381766315e-15,0.49999999999998723,-3.9968028886505635e-15,0.5000000000000133,0.2500000000000003,1.0000000000000004,0.5000000000000139,0.4999999999999867,0.0,2.0002720688760357e-05,1.5707963267948972,1,split_operator,30
7.056000000000005,441,1,0,0.7831613084962179,2.1620055554123483,0.7071067811865385,0.707106781186555,0.4999999999999989,0.5537786720006054,1.5287687891950594,1.6259781143606091,1.2232606259802221,0.1798970932355158,0.8,0.7,1.0,2.587134010816934,0.5566708175627477,3.1438048283796816,0.14088844293299266,0.38893851497771836,0.9999999998000022,0.0,0.49999999999998723,-4.218847493575595e-15,0.5000000000000107,0.24999999999999895,0.9999999999999979,0.5000000000000114,0.49999999999998646,0.0,2.000249867312493e-05,1.5707963267948932,1,split_operator,30
7.072000000000005,442,1,0,0.7484474264285856,2.177137132294532,0.7071067811865387,0.7071067811865569,0.5000000000000003,0.5292322505892725,1.539468429818497,1.6278973620814106,1.2396770259565835,0.18861614827306655,0.8,0.7,1.0,2.6199630464078356,0.5300867750637803,3.150049821471616,0.14116927075784919,0.41064322015566435,0.9999999997999991,1.6142867579807968e-14,0.49999999999998757,-4.440892098500626e-15,0.5000000000000133,0.25000000000000044,1.0000000000000009,0.5000000000000141,0.4999999999999868,0.0,2.0002731789477444e-05,1.570796326794898,1,split_operator,30
7.088000000000005,443,1,0,0.7134947767155024,2.1918508743772875,0.7071067811865389,0.7071067811865557,0.49999999999999967,0.5045169949567133,1.5498726166218433,1.629921018317879,1.2560927417930918,0.19731154354830216,0.8,0.7,1.0,2.6521051277542456,0.5045373982001462,3.1566425259543918,0.140780755707387,0.4324774792510783,0.9999999998000006,0.0,0.4999999999999878,-5.10702591327572e-15,0.5000000000000115,0.24999999999999967,0.9999999999999993,0.5000000000000125,0.4999999999999868,0.0,2.000257637887764e-05,1.5707963267948954,1,split_operator,30
7.104000000000005,444,1,0,0.6783100780185449,2.206142636478914,0.7071067811865389,0.707106781186555,0.4999999999999992,0.4796376559140892,1.5599784185190082,1.6320493090638617,1.2725057063569543,0.20598218832224258,0.8,0.7,1.0,2.683532666245072,0.4800522809707562,3.163584947215828,0.13971979423129097,0.4544260880129284,0.9999999998000015,0.0,0.4999999999999879,-5.551115123125783e-15,0.5000000000000107,0.24999999999999928,0.9999999999999986,0.500000000000012,0.49999999999998657,0.0,2.0002543076449156e-05,1.5707963267948943,1,split_operator,30
7.120000000000005,445,1,0,0.6429001145990092,2.220008363991014,0.7071067811865391,0.7071067811865576,0.5000000000000012,0.4545990306585679,1.5697829684688993,1.6342823644556466,1.2889138600969614,0.21462699496057558,0.8,0.7,1.0,2.7142185680950366,0.45666027867570363,3.1708788467707403,0.13798371965619502,0.47647372395073506,0.9999999997999978,3.9339881881742596e-14,0.4999999999999881,-5.329070518200751e-15,0.5000000000000142,0.25000000000000117,1.0000000000000022,0.5000000000000152,0.4999999999999871,0.0,2.0002809494324554e-05,1.5707963267949,1,split_operator,30
7.1360000000000054,446,1,0,0.6072717348600081,2.233444093966133,0.7071067811865392,0.707106781186555,0.49999999999999944,0.4294059617424308,1.5792834642444973,1.6366202187483945,1.3053151539413537,0.2232448790700926,0.8,0.7,1.0,2.7441362604361057,0.43438947997993616,3.178525740416042,0.13557030501150785,0.49860495666728194,0.9999999998000011,0.0,0.49999999999998834,-6.439293542825908e-15,0.5000000000000107,0.2499999999999995,0.999999999999999,0.5000000000000124,0.49999999999998657,0.0,2.000258747967481e-05,1.570796326794895,1,split_operator,30
7.1520000000000055,447,1,0,0.5714318498713311,2.2464459561840933,0.7071067811865394,0.7071067811865538,0.49999999999999867,0.4040633360299914,1.58847716918687,1.6390628104351637,1.3217075521623014,0.231834759634712,0.8,0.7,1.0,2.773259717027937,0.41326717952368,3.1865268965516167,0.13247776556253887,0.5208042582843101,0.9999999998000026,0.0,0.49999999999998845,-7.105427357601002e-15,0.5000000000000089,0.24999999999999867,0.9999999999999973,0.5000000000000111,0.49999999999998623,0.0,2.0002487572278473e-05,1.5707963267948923,1,split_operator,30
7.1680000000000055,448,1,0,0.5353874318774192,2.259010174196794,0.7071067811865396,0.7071067811865563,0.5000000000000007,0.37857608364257384,1.5973614129439568,1.6416099825075574,1.3380890351980554,0.24039555915107794,0.8,0.7,1.0,2.8015634835623207,0.3933198511061435,3.194883334668464,0.12870476104863185,0.5430560139540123,0.9999999997999989,1.994369261806461e-14,0.49999999999998873,-7.105427357601002e-15,0.5000000000000124,0.2500000000000006,1.000000000000001,0.5000000000000143,0.49999999999998684,0.0,2.0002748440541523e-05,1.5707963267948983,1,split_operator,30
7.1840000000000055,449,1,0,0.4991455127887962,2.271133066351159,0.7071067811865397,0.7071067811865538,0.4999999999999989,0.35294917689179434,1.6059335921939015,1.6442614828564839,1.3544576024240678,0.24892620376372587,0.8,0.7,1.0,2.8290227025368138,0.3745731214685896,3.2035958240054034,0.12425039762421332,0.5653445324490641,0.9999999998000022,0.0,0.4999999999999889,-7.327471962526033e-15,0.5000000000000089,0.2499999999999989,0.9999999999999978,0.5000000000000113,0.49999999999998646,0.0,2.0002487572278473e-05,1.570796326794893,1,split_operator,30
7.2000000000000055,450,1,0,0.462713182657308,2.2828110467899823,0.7071067811865398,0.7071067811865538,0.49999999999999895,0.32718762920139205,1.6141911713527572,1.647016964811114,1.3708112748646966,0.2574256233997802,0.8,0.7,1.0,2.855613137673192,0.3570517447024222,3.212664882375614,0.11911422950085387,0.587654056823816,0.999999999800002,0.0,0.4999999999999891,-7.327471962526033e-15,0.5000000000000089,0.249999999999999,0.999999999999998,0.5000000000000113,0.4999999999999867,0.0,2.0002465370567077e-05,1.5707963267948934,1,split_operator,30
7.2160000000000055,451,1,0,0.426097588135529,2.2940406264304096,0.70710678118654,0.7071067811865563,0.5000000000000009,0.3012964940178651,1.622131683266378,1.6498759878136509,1.387148097837444,0.26589275190318723,0.8,0.7,1.0,2.8813111978566193,0.3407795773074522,3.2220907751640713,0.11329626028866667,0.6099687751392932,0.9999999997999982,3.1670096792166606e-14,0.49999999999998945,-7.771561172376096e-15,0.5000000000000124,0.25000000000000094,1.0000000000000018,0.5000000000000148,0.4999999999999871,0.0,2.0002765091591738e-05,1.5707963267948994,1,split_operator,30
7.2320000000000055,452,1,0,0.38930593092069127,2.3048184139197936,0.7071067811865401,0.7071067811865545,0.49999999999999967,0.2752808637101624,1.6297527298863088,1.6528380182271005,1.4034661435220808,0.274326527168451,0.8,0.7,1.0,2.9060939605718814,0.3257795539250078,3.2318735144968893,0.10679694403555413,0.6322728312445144,0.9999999998000006,0.0,0.49999999999998956,-8.43769498715119e-15,0.5000000000000098,0.24999999999999967,0.9999999999999993,0.5000000000000129,0.49999999999998646,0.0,2.0002642983568264e-05,1.5707963267948954,1,split_operator,30
7.2480000000000055,453,1,0,0.35234546618350493,2.3151411165686615,0.7071067811865404,0.7071067811865557,0.5000000000000007,0.2491458684586917,1.6370519829294956,1.6559024302728194,1.4197635134474358,0.28272589127385966,0.8,0.7,1.0,2.9299391948134,0.3120736637700306,3.242012858583431,0.09961718596303501,0.6545503356066334,0.9999999997999987,2.3944207350489663e-14,0.4999999999999898,-8.43769498715119e-15,0.5000000000000115,0.25000000000000067,1.0000000000000013,0.5000000000000144,0.4999999999999869,0.0,2.0002753990893134e-05,1.5707963267948986,1,split_operator,30
7.264000000000006,454,1,0,0.3152235009822346,2.325005541260574,0.7071067811865407,0.7071067811865538,0.4999999999999996,0.2228966751339024,1.6440271845216512,1.6590685070942477,1.436038340889104,0.2910897906141949,0.8,0.7,1.0,2.952825383446192,0.29968292778574357,3.2525083112319355,0.09175834289759213,0.6767853761823833,0.9999999998000009,0.0,0.4999999999999903,-8.881784197001252e-15,0.5000000000000089,0.2499999999999996,0.9999999999999991,0.5000000000000124,0.49999999999998673,0.0,2.000257082847674e-05,1.5707963267948954,1,split_operator,30
7.280000000000006,455,1,0,0.27794739266240415,2.334408595338596,0.7071067811865408,0.707106781186555,0.5000000000000006,0.19653848616470598,1.6506761478240843,1.6623354419428327,1.4522887931718222,0.2994171760328894,0.8,0.7,1.0,2.974731744995364,0.28862737654390963,3.2633591215392737,0.0832222233966817,0.6989620293231865,0.9999999997999989,1.994369261806461e-14,0.49999999999999056,-9.103828801926284e-15,0.5000000000000107,0.2500000000000006,1.0000000000000013,0.5000000000000142,0.499999999999987,0.0,2.0002720688760357e-05,1.5707963267948983,1,split_operator,30
7.296000000000006,456,1,0,0.240524547242508,2.3433472874681875,0.7071067811865409,0.7071067811865519,0.49999999999999845,0.1700765383970015,1.6569967576438571,1.6657023394818662,1.468513073870798,0.3077070029536364,0.8,0.7,1.0,2.9956382548422593,0.27892602891310203,3.2745642837553612,0.07401108756877246,0.7210643707063694,0.9999999998000033,0.0,0.4999999999999906,-9.658940314238862e-15,0.5000000000000062,0.2499999999999984,0.9999999999999969,0.5000000000000109,0.49999999999998596,0.0,2.0002493122702475e-05,1.5707963267948915,1,split_operator,30
7.312000000000006,457,1,0,0.20296241778610513,2.351818728476241,0.7071067811865411,0.7071067811865531,0.49999999999999944,0.14351610194257208,1.6629869710270735,1.669168217203584,1.4847094249068196,0.31595823151141755,0.8,0.7,1.0,3.015525665805805,0.27059687151678624,3.286122537322591,0.06412764658697925,0.7430764862847837,0.9999999998000011,0.0,0.499999999999991,-9.71445146547012e-15,0.500000000000008,0.2499999999999995,0.999999999999999,0.5000000000000124,0.49999999999998657,0.0,2.000258747967481e-05,1.570796326794895,1,split_operator,30
7.328000000000006,458,1,0,0.1652685027606816,2.359820132166078,0.7071067811865414,0.707106781186555,0.5000000000000009,0.1168624790186256,1.6686448178351685,1.6727320069546532,1.5008761285305536,0.32416982668294086,0.8,0.7,1.0,3.0343755280881686,0.26365683900237435,3.298032367090543,0.053575061896079294,0.7649824832471921,0.9999999997999982,3.1670096792166606e-14,0.4999999999999913,-9.880984919163893e-15,0.5000000000000107,0.25000000000000094,1.000000000000002,0.5000000000000149,0.49999999999998707,0.0,2.0002781742628095e-05,1.5707963267948994,1,split_operator,30
7.344000000000006,459,1,0,0.1274503443836667,2.3673488161081675,0.7071067811865418,0.7071067811865526,0.4999999999999995,0.09012100277825152,1.6739684013040301,1.6763925565648783,1.5170115091920169,0.3323407584164768,0.8,0.7,1.0,3.0521702085643745,0.2581217951417536,3.3102920037061283,0.04235694411290895,0.7867665009817368,0.9999999998000011,0.0,0.49999999999999195,-1.0325074129013956e-14,0.5000000000000071,0.2499999999999995,0.9999999999999991,0.5000000000000123,0.49999999999998673,0.0,2.0002559727670326e-05,1.570796326794895,1,split_operator,30
7.360000000000006,460,1,0,0.08951552695599246,2.374402202406344,0.7071067811865419,0.7071067811865526,0.4999999999999996,0.06329703613206945,1.678955898585799,1.6801486315737524,1.5331139352917986,0.3404700017610618,0.8,0.7,1.0,3.068892909396052,0.25400651478310055,3.3228994241791527,0.03047735162034913,0.808412722034757,0.9999999998000009,0.0,0.49999999999999206,-1.0685896612017132e-14,0.5000000000000071,0.2499999999999996,0.9999999999999991,0.5000000000000127,0.4999999999999865,0.0,2.000261523164079e-05,1.5707963267948954,1,split_operator,30
7.376000000000006,461,1,0,0.05147167518359283,2.380977818439359,0.7071067811865421,0.7071067811865526,0.4999999999999998,0.03639597056134982,1.683605561273223,1.6839989170493035,1.549181820811214,0.3485565369950707,0.8,0.7,1.0,3.0845276859501283,0.25132466667309883,3.335852352623227,0.017940788855328238,0.8299053830573012,0.9999999998000006,0.0,0.4999999999999924,-1.0810796702287462e-14,0.5000000000000071,0.24999999999999972,0.9999999999999996,0.5000000000000129,0.4999999999999866,0.0,2.0002626332416398e-05,1.5707963267948957,1,split_operator,30
7.392000000000006,462,1,0,0.013326452487234906,2.387073297577517,0.7071067811865424,0.7071067811865513,0.49999999999999906,0.009423224922884135,1.6879157159063956,1.6879420194934858,1.5652136268191548,0.35659934975412816,0.8,0.7,1.0,3.099059464003803,0.25008879716794363,3.3491482611717465,0.0047522042914772515,0.851228785731585,0.999999999800002,0.0,0.49999999999999273,-1.1005085731596864e-14,0.5000000000000053,0.24999999999999906,0.999999999999998,0.5000000000000117,0.4999999999999864,0.0,2.0002526425214122e-05,1.5707963267948937,1,split_operator,30
7.408000000000006,463,1,0,-0.024912440698914302,2.392686379874233,0.7071067811865427,0.7071067811865507,0.49999999999999883,-0.017615755754110035,1.6918847644617616,1.691976468828281,1.5812078628540036,0.3645974311583464,0.8,0.7,1.0,3.1124740562178332,0.25031031485078503,3.362784371068618,-0.009083011882708795,0.8723673076697087,0.9999999998000024,0.0,0.4999999999999931,-1.1171619185290638e-14,0.5000000000000044,0.24999999999999878,0.9999999999999976,0.5000000000000113,0.49999999999998623,0.0,2.000250977396523e-05,1.5707963267948928,1,split_operator,30
7.424000000000006,464,1,0,-0.06323726863958462,2.397814912732319,0.707106781186543,0.7071067811865513,0.4999999999999995,-0.044715501478765685,1.6955111848232522,1.6961007204565555,1.5971630881795578,0.3725497779388831,0.8,0.7,1.0,3.124758177860752,0.2519994760724943,3.3767576539332462,-0.023559030389138747,0.8933054132769678,0.9999999998000011,0.0,0.49999999999999356,-1.1435297153639112e-14,0.5000000000000053,0.24999999999999944,0.9999999999999989,0.5000000000000123,0.49999999999998657,0.0,2.000257637887764e-05,1.5707963267948948,1,split_operator,30
7.440000000000006,465,1,0,-0.101640262021156,2.4024568515448097,0.7071067811865432,0.7071067811865507,0.4999999999999992,-0.07187051851673691,1.6987935312354174,1.7003131573916506,1.6130779129144723,0.3804553925637844,0.8,0.7,1.0,3.135899461767302,0.25516537143186163,3.3910648331991635,-0.03866958578754481,0.9140276645720341,0.9999999998000015,0.0,0.499999999999994,-1.1601830607332886e-14,0.5000000000000044,0.24999999999999922,0.9999999999999984,0.500000000000012,0.49999999999998646,0.0,2.000255417726481e-05,1.5707963267948941,1,split_operator,30
7.456000000000006,466,1,0,-0.14011361968446123,2.4066102603101545,0.7071067811865434,0.7071067811865526,0.5000000000000007,-0.09907529061547546,1.7017304347384323,1.7046120924496562,1.6289509990352944,0.38831328336311866,0.8,0.7,1.0,3.145886472515058,0.259815913210538,3.405702385725596,-0.05440797970356443,0.9345187319564058,0.9999999997999989,1.994369261806461e-14,0.4999999999999941,-1.1712852909795402e-14,0.5000000000000071,0.2500000000000006,1.0000000000000013,0.5000000000000141,0.4999999999999871,0.0,2.0002698487307706e-05,1.5707963267948983,1,split_operator,30
7.472000000000006,467,1,0,-0.17864951036722426,2.4102733122216202,0.7071067811865438,0.7071067811865526,0.5000000000000009,-0.1263242802363207,1.7043206035848681,1.7089957704983103,1.6447810612536853,0.3961224646533684,0.8,0.7,1.0,3.1547087198038937,0.2659578237772219,3.4206665435811154,-0.07076708435578237,0.954763404925466,0.9999999997999982,3.1670096792166606e-14,0.4999999999999948,-1.2212453270876722e-14,0.5000000000000071,0.25000000000000094,1.0000000000000018,0.5000000000000145,0.49999999999998734,0.0,2.0002720688760357e-05,1.5707963267948994,1,split_operator,30
7.488000000000006,468,1,0,-0.21724007445572285,2.413444290230716,0.7071067811865439,0.70710678118655,0.4999999999999992,-0.1536119297931121,1.7065628236380932,1.713462370756471,1.6605668677689402,0.40388195686107126,0.8,0.7,1.0,3.162356671023624,0.27359662497476145,3.4359532959983854,-0.08773934637982217,0.9747466027135608,0.9999999998000015,0.0,0.4999999999999949,-1.2212453270876722e-14,0.5000000000000036,0.24999999999999922,0.9999999999999984,0.5000000000000122,0.49999999999998623,0.0,2.0002598580465822e-05,1.5707963267948941,1,split_operator,30
7.504000000000006,469,1,0,-0.2558774257452556,2.4161215875845077,0.7071067811865442,0.7071067811865507,0.4999999999999999,-0.18093266289702753,1.7084559587522121,1.7180100091381745,1.676307240897399,0.4115907866457005,0.8,0.7,1.0,3.168821762995943,0.28273662850300707,3.45155839149895,-0.10531679094736658,0.9944533848655662,0.9999999998000002,0.0,0.49999999999999534,-1.2434497875801753e-14,0.5000000000000044,0.2499999999999999,0.9999999999999998,0.5000000000000131,0.4999999999999867,0.0,2.0002642983568264e-05,1.5707963267948961,1,split_operator,30
7.520000000000006,470,1,0,-0.294553653208998,2.4183037083366647,0.7071067811865445,0.7071067811865513,0.5000000000000006,-0.20828088560735314,1.7099989511334304,1.7226367406353595,1.6920010575807942,0.41924798702175514,0.8,0.7,1.0,3.174096412877435,0.2933809273093812,3.467477340186816,-0.12349102617777656,1.0138689617273924,0.9999999997999991,1.6142867579807968e-14,0.4999999999999957,-1.2545520178264269e-14,0.5000000000000053,0.2500000000000005,1.000000000000001,0.500000000000014,0.49999999999998707,0.0,2.0002692936940692e-05,1.570796326794898,1,split_operator,30
7.536000000000006,471,1,0,-0.33326082277482205,2.419989267832089,0.7071067811865449,0.7071067811865513,0.5000000000000009,-0.23565098768788487,1.7111908216827383,1.727340561733418,1.707647249776017,0.42685259748006116,0.8,0.7,1.0,3.178174028211248,0.30553138799827384,3.4837054162095216,-0.1422532478397751,1.0329787048479986,0.9999999997999984,2.7926131734229697e-14,0.49999999999999634,-1.2656542480726785e-14,0.5000000000000053,0.25000000000000083,1.0000000000000018,0.5000000000000143,0.49999999999998734,0.0,2.0002698487307706e-05,1.570796326794899,1,split_operator,30
7.552000000000006,472,1,0,-0.3719909791096593,2.421176993164996,0.7071067811865451,0.7071067811865519,0.5000000000000014,-0.2630373438686634,1.7120306703198238,1.7321194128538675,1.7232448047291617,0.4344036641082549,0.8,0.7,1.0,3.1810490161157485,0.3191886442694798,3.5002376603852285,-0.1615942443404533,1.0517681572854816,0.9999999997999973,4.696495714980533e-14,0.4999999999999966,-1.2878587085651816e-14,0.5000000000000062,0.2500000000000014,1.0000000000000029,0.5000000000000152,0.4999999999999876,0.0,2.0002759541243207e-05,1.5707963267949008,1,split_operator,30
7.568000000000006,473,1,0,-0.41073614741097897,2.4218657236103223,0.7071067811865456,0.70710678118655,0.5000000000000003,-0.2904343151127406,1.7125176762881236,1.7369711808185768,1.7387927651370885,0.4419002397104388,0.8,0.7,1.0,3.182716791599277,0.3343520913950053,3.517068882994282,-0.18150440199865372,1.0702230438098967,0.9999999997999993,1.2313990365500846e-14,0.4999999999999972,-1.2656542480726785e-14,0.5000000000000036,0.2500000000000004,1.0000000000000009,0.5000000000000135,0.49999999999998723,0.0,2.0002631882801894e-05,1.5707963267948977,1,split_operator,30
7.584000000000006,474,1,0,-0.44948833520495496,2.4220544110283146,0.7071067811865459,0.7071067811865476,0.4999999999999989,-0.31783624988767556,1.7126510984409107,1.7418937013301126,1.7542902292000537,0.44934138392600026,0.8,0.7,1.0,3.183173784990858,0.35101988174265986,3.534193666733518,-0.20197371059958835,1.0883292809955363,0.9999999998000022,0.0,0.4999999999999978,-1.2878587085651816e-14,0.5,0.2499999999999989,0.9999999999999978,0.5000000000000118,0.499999999999986,0.0,2.000257637887764e-05,1.570796326794893,1,split_operator,30
7.600000000000006,475,1,0,-0.4882395341508906,2.4217421202422207,0.7071067811865462,0.7071067811865488,0.5,-0.34523748544145566,1.7124302755083614,1.7468847614629825,1.769736350569268,0.4567261633475653,0.8,0.7,1.0,3.182417448477644,0.36918892135393844,3.5516063698315823,-0.22299176922733885,1.1060729871954276,0.9999999998,0.0,0.4999999999999982,-1.2878587085651816e-14,0.5000000000000018,0.25,1.0,0.500000000000013,0.499999999999987,0.0,2.0002598580465822e-05,1.5707963267948966,1,split_operator,30
7.616000000000006,476,1,0,-0.5269817218514707,2.4209280293889313,0.7071067811865462,0.7071067811865481,0.4999999999999995,-0.37263234908253795,1.7118546263454986,1.7519421021607011,1.7851303381934862,0.4640536516380869,0.8,0.7,1.0,3.1804462617404874,0.38885486758276955,3.569301129323257,-0.2445477923717016,1.1234404923909311,0.9999999998000009,0.0,0.4999999999999982,-1.2656542480726785e-14,0.5000000000000009,0.24999999999999956,0.9999999999999991,0.5000000000000123,0.4999999999999868,0.0,2.000255417726481e-05,1.5707963267948952,1,split_operator,30
7.632000000000006,477,1,0,-0.5657068636684055,2.419611430242494,0.7071067811865467,0.7071067811865481,0.49999999999999983,-0.40001515946370325,1.7109236501609482,1.7570634207338205,1.800471456068969,0.471322929647043,0.8,0.7,1.0,3.177259736680064,0.41001212780077134,3.5872718644808352,-0.26663061630563323,1.140418347909364,0.9999999998000004,0.0,0.4999999999999988,-1.3322676295501878e-14,0.5000000000000009,0.24999999999999983,0.9999999999999997,0.5000000000000132,0.49999999999998646,0.0,2.000267628583041e-05,1.5707963267948961,1,split_operator,30
